"Tag Summary Report"
"12/14/2024 00:00 - 01/13/2025 00:00"

Incident,"Ad Tag ID",Hash,"Tag Name","Scan Type","Hit Type","Scan Date","Scan ID",Example,csid,"Report Period Hit Count","Tag Status",City,Country,"Named Threat","Resolution Reason"
TMT-20240429-OMT,d=7&s=176&ci=&cri=561_176_CR51516084&at=0&t=1,44dab9dd05443a697d76c04d9f6736d7,d=7&s=176&ci=&cri=561_176_CR51516084&at=0&t=1,Tag,Scam/Fraud,"2024-12-18 21:53 +0000",124351885527,https://www.themediatrust.com?scsh=124351885527,3UEGHN341yCG,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=176&ci=&cri=561_176_CR51795203&at=0&t=1,4dca4c4cf05437a886debcdfb3eb2a26,d=7&s=176&ci=&cri=561_176_CR51795203&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 21:16 +0000",124351115754,https://www.themediatrust.com?scsh=124351115754,3UEG683s2APN,1,Expired,"Mclean, Virginia",USA,,
TMT-20241130-OYH,d=7&s=165&ci=&cri=555_165_724306436823&at=0&t=1,930e49a4800f7e3ff5bb74d491fec68c,d=7&s=165&ci=&cri=555_165_724306436823&at=0&t=1,Tag,Malicious,"2024-12-18 20:35 +0000",124350343512,https://www.themediatrust.com?scsh=124350343512,3UEFBtG312dk,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20240429-OMT,d=7&s=176&ci=&cri=561_176_CR51699583&at=0&t=1,e81c551efbdbb5616e79f0b6faa6be63,d=7&s=176&ci=&cri=561_176_CR51699583&at=0&t=1,Tag,Scam/Fraud,"2024-12-18 19:33 +0000",124349118483,https://www.themediatrust.com?scsh=124349118483,3UEEBNRk1iA3,1,Expired,"Mclean, Virginia",USA,,
TMT-20240919-JQM,d=7&s=165&ci=&cri=555_165_724421705411&at=0&t=1,2f86ef8c54d4caef9caa6b267f90182b,d=7&s=165&ci=&cri=555_165_724421705411&at=0&t=1,Tag,"Malicious Landing Location","2024-12-18 18:15 +0000",124347578249,https://www.themediatrust.com?scsh=124347578249,3UED5e6J2Jbp,1,Expired,"Mclean, Virginia",USA,,
TMT-20241201-LSM,d=7&s=44&ci=&cri=497_44_QO46NTFFPBBUJKAW7VDHGU_160x600_1&at=0&t=1,5c111d31db06a9e9c1697fa39b8e8ebe,d=7&s=44&ci=&cri=497_44_QO46NTFFPBBUJKAW7VDHGU_160x600_1&at=0&t=1,Tag,Malicious,"2024-12-18 17:20 +0000",124346498529,https://www.themediatrust.com?scsh=124346498529,3UEC7Ap51KL1,1,Expired,"Mclean, Virginia",USA,,
TMT-20230203-XEM,d=7&s=165&ci=&cri=555_165_721350820222&at=0&t=1,2ec6fb223e9e9e6ef2f98d6411ca3e83,d=7&s=165&ci=&cri=555_165_721350820222&at=0&t=1,Tag,Scam/Fraud,"2024-12-18 17:03 +0000",124346180994,https://www.themediatrust.com?scsh=124346180994,3UEC23s7283p,1,Expired,"Mclean, Virginia",USA,,
TMT-20241127-VIE,d=7&s=165&ci=&cri=555_165_1450059224053&at=0&t=1,aa206c0e6d1c4d337e3d7bfded4c545f,d=7&s=165&ci=&cri=555_165_1450059224053&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 16:40 +0000",124345738876,https://www.themediatrust.com?scsh=124345738876,3UEBDUCA1G64,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_614784526&at=0&t=1,b796e0f28ddaa2dce9691e7246f68116,d=7&s=16&ci=&cri=556_16_614784526&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 16:37 +0000",124345683566,https://www.themediatrust.com?scsh=124345683566,3UEBCfCL2Wbq,1,Expired,"Mclean, Virginia",USA,,
TMT-20241218-LNW,d=7&s=473&ci=&cri=644_473_588270829544677&at=0&t=1,e5ed42985d78721418e2c88ea4cde196,d=7&s=473&ci=&cri=644_473_588270829544677&at=0&t=1,Tag,Scam/Fraud,"2024-12-18 16:09 +0000",124345130249,https://www.themediatrust.com?scsh=124345130249,3UEB3xzE2YLm,3,Expired,"San Francisco, California",USA,,
TMT-20241218-LNW,d=7&s=473&ci=&cri=644_473_64268278966251&at=0&t=1,ce4aeac2272ed99d9b14c3e2f034b03b,d=7&s=473&ci=&cri=644_473_64268278966251&at=0&t=1,Tag,Scam/Fraud,"2024-12-18 15:48 +0000",124344734906,https://www.themediatrust.com?scsh=124344734906,3UEAFwdR1btk,3,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=165&ci=&cri=555_165_724427441243&at=0&t=1,6367c35218c53839e3f7f6b2de8aaaeb,d=7&s=165&ci=&cri=555_165_724427441243&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 15:24 +0000",124344256323,https://www.themediatrust.com?scsh=124344256323,3UEA8g6L2dLr,1,Expired,"Mclean, Virginia",USA,,
TMT-20240415-AHQ,d=7&s=176&ci=&cri=561_176_CR51733805&at=0&t=1,128cdf51668c44ceb3b94b22ccb2233d,d=7&s=176&ci=&cri=561_176_CR51733805&at=0&t=1,Tag,"Out Of Browser Redirect","2024-12-18 14:57 +0000",124343745966,https://www.themediatrust.com?scsh=124343745966,3UE9Jpkh1fah,2,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_611405316&at=0&t=1,2255bc09929c38fc1f58a92be4e318b3,d=7&s=16&ci=&cri=556_16_611405316&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 14:02 +0000",124342612467,https://www.themediatrust.com?scsh=124342612467,3UE91fiq2EzF,1,Expired,"Mclean, Virginia",USA,,
TMT-20241211-OSG,d=7&s=44&ci=&cri=497_44_47OIN7SGGBFSVLIOQUPTWG_970x250_1&at=0&t=1,f8c5a54d13717f375dcdccdae0aec612,d=7&s=44&ci=&cri=497_44_47OIN7SGGBFSVLIOQUPTWG_970x250_1&at=0&t=1,Tag,Malicious,"2024-12-18 13:27 +0000",124341913800,https://www.themediatrust.com?scsh=124341913800,3UE89bsS1Uvk,1,Expired,"Mclean, Virginia",USA,SocGholish,
TMT-20241218-LNW,d=7&s=473&ci=&cri=644_473_733646719865328&at=0&t=1,62334c83ddd71f131712dcbbbe1d8f0f,d=7&s=473&ci=&cri=644_473_733646719865328&at=0&t=1,Tag,Scam/Fraud,"2024-12-18 13:21 +0000",124341775932,https://www.themediatrust.com?scsh=124341775932,3UE87VFv1RQY,3,Expired,"Mclean, Virginia",USA,,
TMT-20231122-BCO,d=7&s=308&ci=&cri=630_308_120277_3_51&at=0&t=1,91f672e71022e5c5ba7ebd10d2ccfdc8,d=7&s=308&ci=&cri=630_308_120277_3_51&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 12:46 +0000",124341073515,https://www.themediatrust.com?scsh=124341073515,3UE7FB2i2KQL,2,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=379&ci=&cri=494_379_16_613386396&at=0&t=1,6bc714600721846702a0e8ce7cc74510,d=7&s=379&ci=&cri=494_379_16_613386396&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 12:38 +0000",124340922308,https://www.themediatrust.com?scsh=124340922308,3UE7CyiL1Ynr,1,Expired,"Mclean, Virginia",USA,,
TMT-20231122-BCO,d=7&s=308&ci=&cri=630_308_120277_4_51&at=0&t=1,ff7e117889ce21138f08a6845692fc02,d=7&s=308&ci=&cri=630_308_120277_4_51&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 12:38 +0000",124340905387,https://www.themediatrust.com?scsh=124340905387,3UE7Cmso2mA8,2,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_608459745&at=0&t=1,4239290ceca65d4a16c582dc744ce859,d=7&s=16&ci=&cri=556_16_608459745&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 12:34 +0000",124340816705,https://www.themediatrust.com?scsh=124340816705,3UE7BXqt2M4R,1,Expired,"Mclean, Virginia",USA,,
TMT-20241210-PQJ,d=7&s=165&ci=&cri=555_165_708158009641&at=0&t=1,6710fbf356311bb73c639e89343dea8a,d=7&s=165&ci=&cri=555_165_708158009641&at=0&t=1,Tag,Malicious,"2024-12-18 12:28 +0000",124340710669,https://www.themediatrust.com?scsh=124340710669,3UE79hY31aMs,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_590085744&at=0&t=1,808d3533ade6f0f15482e3e782b26500,d=7&s=16&ci=&cri=556_16_590085744&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 12:28 +0000",124340689433,https://www.themediatrust.com?scsh=124340689433,3UE79cLw2h3c,1,Expired,"Mclean, Virginia",USA,,
TMT-20240102-VWR,d=7&s=176&ci=&cri=561_176_CR50959172&at=0&t=1,3b347f1c06a15813925d22361eb91961,d=7&s=176&ci=&cri=561_176_CR50959172&at=0&t=1,Tag,Scam/Fraud,"2024-12-18 12:19 +0000",124340480674,https://www.themediatrust.com?scsh=124340480674,3UE76uxw2d6D,3,Expired,"Mclean, Virginia",USA,,
TMT-20241106-JLO,d=7&s=4&ci=&cri=507_4_1326977&at=0&t=1,7c0f7f4a31170663d1133dbf6874ae10,d=7&s=4&ci=&cri=507_4_1326977&at=0&t=1,Tag,Malicious,"2024-12-18 12:13 +0000",124340378971,https://www.themediatrust.com?scsh=124340378971,3UE756Mm1SFc,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_584227571&at=0&t=1,189b57bb4e0c4d0453aa5f8f393da5b3,d=7&s=16&ci=&cri=556_16_584227571&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 12:12 +0000",124340358566,https://www.themediatrust.com?scsh=124340358566,3UE74okk22di,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_584249192&at=0&t=1,c865f17d98d4d9d02d8164f64b4fda09,d=7&s=16&ci=&cri=556_16_584249192&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 11:52 +0000",124339957578,https://www.themediatrust.com?scsh=124339957578,3UE6H8wn1wHV,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=76&ci=&cri=501_76_52c27da4-c717-4d65-ba87-c5bacfed9a49&at=0&t=1,bf329c90242efd94f79b3a5dfbcffecc,d=7&s=76&ci=&cri=501_76_52c27da4-c717-4d65-ba87-c5bacfed9a49&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 11:39 +0000",124339681174,https://www.themediatrust.com?scsh=124339681174,3UE6DG2p254f,1,Expired,"Mclean, Virginia",USA,,
TMT-20230609-OEC,d=7&s=308&ci=&cri=630_308_120696_3_137&at=0&t=1,e0b560282a6258d002362b2e982dd146,d=7&s=308&ci=&cri=630_308_120696_3_137&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 11:34 +0000",124339580931,https://www.themediatrust.com?scsh=124339580931,3UE6BjrD2bwJ,2,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_595303498&at=0&t=1,5d9549b8310a96e109a068b38de404c8,d=7&s=16&ci=&cri=556_16_595303498&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 11:27 +0000",124339423624,https://www.themediatrust.com?scsh=124339423624,3UE69WNt1vr2,1,Expired,"Mclean, Virginia",USA,,
TMT-20241218-LNW,d=7&s=473&ci=&cri=644_473_504841232741516&at=0&t=1,d93a83837640627cffd9ea3c771e8a82,d=7&s=473&ci=&cri=644_473_504841232741516&at=0&t=1,Tag,Scam/Fraud,"2024-12-18 11:21 +0000",124339297514,https://www.themediatrust.com?scsh=124339297514,3UE67heg2XEv,3,Expired,"Mclean, Virginia",USA,,
TMT-20241218-LNW,d=7&s=473&ci=&cri=644_473_310085632269283&at=0&t=1,b887236c71c1f04c6ca26c8060a68b3d,d=7&s=473&ci=&cri=644_473_310085632269283&at=0&t=1,Tag,Scam/Fraud,"2024-12-18 11:17 +0000",124339211217,https://www.themediatrust.com?scsh=124339211217,3UE66TXd2Nd2,3,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=379&ci=&cri=494_379_16_439083269&at=0&t=1,35d6da1de6ab9c2638079943cd80339a,d=7&s=379&ci=&cri=494_379_16_439083269&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 11:11 +0000",124339104434,https://www.themediatrust.com?scsh=124339104434,3UE64gku2Utu,1,Expired,"Mclean, Virginia",USA,,
TMT-20241218-LNW,d=7&s=473&ci=&cri=644_473_4517252245952&at=0&t=1,af6e7a98463339141639023ed6fc2f01,d=7&s=473&ci=&cri=644_473_4517252245952&at=0&t=1,Tag,Scam/Fraud,"2024-12-18 11:09 +0000",124339045373,https://www.themediatrust.com?scsh=124339045373,3UE63ukC1BaM,3,Expired,"Mclean, Virginia",USA,,
TMT-20241124-BFN,d=7&s=165&ci=&cri=555_165_724758895107&at=0&t=1,b1495588aa3e1aec8698fd9dce76b871,d=7&s=165&ci=&cri=555_165_724758895107&at=0&t=1,Tag,Malicious,"2024-12-18 11:03 +0000",124338895041,https://www.themediatrust.com?scsh=124338895041,3UE62B3Z2fYF,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20240224-DRP,d=7&s=480&ci=&cri=639_480_78827815&at=0&t=1,2119b2145808e5eff00d3e7479285253,d=7&s=480&ci=&cri=639_480_78827815&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 11:01 +0000",124338867967,https://www.themediatrust.com?scsh=124338867967,3UE61K3u2ANN,1,Expired,"Mclean, Virginia",USA,,
TMT-20241106-JLO,d=7&s=4&ci=&cri=507_4_1319309&at=0&t=1,ddf2dde2e8a136e37ab3a85de79b1539,d=7&s=4&ci=&cri=507_4_1319309&at=0&t=1,Tag,Malicious,"2024-12-18 10:58 +0000",124338824451,https://www.themediatrust.com?scsh=124338824451,3UE5K4vn1TMr,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20231127-RWS,d=7&s=176&ci=&cri=561_176_CR51024927&at=0&t=1,adf87f4a5c66a90085aea7601da66d55,d=7&s=176&ci=&cri=561_176_CR51024927&at=0&t=1,Tag,"Out Of Browser Redirect","2024-12-18 10:50 +0000",124338649795,https://www.themediatrust.com?scsh=124338649795,3UE5GYcr1jy7,2,Expired,"Mclean, Virginia",USA,,
TMT-20241107-NYR,d=7&s=165&ci=&cri=555_165_724301767194&at=0&t=1,32b745636f3d3bf6248ab753b3fa63c7,d=7&s=165&ci=&cri=555_165_724301767194&at=0&t=1,Tag,Malicious,"2024-12-18 10:44 +0000",124338502730,https://www.themediatrust.com?scsh=124338502730,3UE5Ec3d2Eif,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20241104-SIF,d=7&s=379&ci=&cri=494_379_16_607461085&at=0&t=1,5ec5f06650af8887612f1a1813de9cad,d=7&s=379&ci=&cri=494_379_16_607461085&at=0&t=1,Tag,"Out Of Browser Redirect","2024-12-18 10:43 +0000",124338487016,https://www.themediatrust.com?scsh=124338487016,3UE5ETuN1uhz,1,Expired,"Mclean, Virginia",USA,,
TMT-20241218-LNW,d=7&s=473&ci=&cri=644_473_511830026973944&at=0&t=1,d5369082fb9f7876f45b3010b06718c4,d=7&s=473&ci=&cri=644_473_511830026973944&at=0&t=1,Tag,Scam/Fraud,"2024-12-18 10:23 +0000",124338072274,https://www.themediatrust.com?scsh=124338072274,3UE58JhN2NC1,2,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_439083835&at=0&t=1,aecd0056f45cbf8043c86b7004b46b65,d=7&s=16&ci=&cri=556_16_439083835&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 10:24 +0000",124338071136,https://www.themediatrust.com?scsh=124338071136,3UE58W4N1UsJ,1,Expired,"Mclean, Virginia",USA,,
TMT-20241218-LNW,d=7&s=473&ci=&cri=644_473_140365002913416&at=0&t=1,a9655a5b26c225e8e7a98d95dbf3d5b2,d=7&s=473&ci=&cri=644_473_140365002913416&at=0&t=1,Tag,Scam/Fraud,"2024-12-18 10:15 +0000",124337886683,https://www.themediatrust.com?scsh=124337886683,3UE55nRB1Euf,3,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_610797487&at=0&t=1,72fd4ba5a17de0828667f5282de021f1,d=7&s=16&ci=&cri=556_16_610797487&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 10:12 +0000",124337823721,https://www.themediatrust.com?scsh=124337823721,3UE54vhW2c7A,1,Expired,"Mclean, Virginia",USA,,
TMT-20241115-FSI,d=7&s=165&ci=&cri=555_165_721270404400&at=0&t=1,39257c18f05a1a0d1235c208efbbacee,d=7&s=165&ci=&cri=555_165_721270404400&at=0&t=1,Tag,Malicious,"2024-12-18 09:54 +0000",124337451760,https://www.themediatrust.com?scsh=124337451760,3UE4HrMd15c3,1,Expired,"Mclean, Virginia",USA,,
TMT-20241218-LNW,d=7&s=473&ci=&cri=644_473_261862672024769&at=0&t=1,9cbe7bbd5fa96acce696f8898d509015,d=7&s=473&ci=&cri=644_473_261862672024769&at=0&t=1,Tag,Scam/Fraud,"2024-12-18 09:53 +0000",124337430796,https://www.themediatrust.com?scsh=124337430796,3UE4HPf724xn,3,Expired,"Mclean, Virginia",USA,,
TMT-20240305-SFO,d=7&s=165&ci=&cri=555_165_696200103105&at=0&t=1,fde247f447ca9ba76728f8de6bbad129,d=7&s=165&ci=&cri=555_165_696200103105&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 09:37 +0000",124337104722,https://www.themediatrust.com?scsh=124337104722,3UE4CdJX21om,1,Expired,"Mclean, Virginia",USA,,
TMT-20240722-QGC,d=7&s=165&ci=&cri=555_165_708214575013&at=0&t=1,7c962a57c1386e3eefececfd78aec7b9,d=7&s=165&ci=&cri=555_165_708214575013&at=0&t=1,Tag,Malicious,"2024-12-18 09:33 +0000",124337005708,https://www.themediatrust.com?scsh=124337005708,3UE4BH6G1wmd,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20241015-QNL,d=7&s=165&ci=&cri=555_165_708214575013&at=0&t=1,7c962a57c1386e3eefececfd78aec7b9,d=7&s=165&ci=&cri=555_165_708214575013&at=0&t=1,Tag,"Malicious Landing Location","2024-12-18 09:33 +0000",124337005706,https://www.themediatrust.com?scsh=124337005706,3UE4BH6G27zZ,1,Expired,"Mclean, Virginia",USA,,
TMT-20240429-OMT,d=7&s=176&ci=&cri=561_176_CR51724926&at=0&t=1,abbdf68f9b3f479220088b3068c5fa9e,d=7&s=176&ci=&cri=561_176_CR51724926&at=0&t=1,Tag,Scam/Fraud,"2024-12-18 09:32 +0000",124336974685,https://www.themediatrust.com?scsh=124336974685,3UE4AyDm16oM,2,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_616864039&at=0&t=1,4b9b82e0f83e7a22d8a07732d8c3bc4b,d=7&s=16&ci=&cri=556_16_616864039&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 09:29 +0000",124336910359,https://www.themediatrust.com?scsh=124336910359,3UE4A34e2Bnp,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_605053471&at=0&t=1,3ba8b58892295082ce4bb4beb93c53eb,d=7&s=16&ci=&cri=556_16_605053471&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 09:23 +0000",124336801635,https://www.themediatrust.com?scsh=124336801635,3UE48NNw17oy,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_609172500&at=0&t=1,dce169473db07b1e23d720918fd4d183,d=7&s=16&ci=&cri=556_16_609172500&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 09:21 +0000",124336753971,https://www.themediatrust.com?scsh=124336753971,3UE47YTf1FSp,1,Expired,"Mclean, Virginia",USA,,
TMT-20230609-VMQ,d=7&s=379&ci=&cri=494_379_308_120894_2_34&at=0&t=1,faa1564ba9116df2b59e2ac3b2a0613e,d=7&s=379&ci=&cri=494_379_308_120894_2_34&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 09:19 +0000",124336710224,https://www.themediatrust.com?scsh=124336710224,3UE4757324k5,2,Expired,"Mclean, Virginia",USA,,
TMT-20241128-GLM,d=7&s=165&ci=&cri=555_165_724046447758&at=0&t=1,0ef8e7462f3c091e3a4238ad38d105a0,d=7&s=165&ci=&cri=555_165_724046447758&at=0&t=1,Tag,"Malicious Landing Location","2024-12-18 09:14 +0000",124336604662,https://www.themediatrust.com?scsh=124336604662,3UE45LeP1hg3,2,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_602924739&at=0&t=1,6f6d3117978cff3716f25028e97de1fb,d=7&s=16&ci=&cri=556_16_602924739&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 09:11 +0000",124336533629,https://www.themediatrust.com?scsh=124336533629,3UE44QH41K51,1,Expired,"Mclean, Virginia",USA,,
TMT-20240429-OMT,d=7&s=176&ci=&cri=561_176_CR51615021&at=0&t=1,693969e411217437f49ba3e57604180a,d=7&s=176&ci=&cri=561_176_CR51615021&at=0&t=1,Tag,Scam/Fraud,"2024-12-18 09:10 +0000",124336483133,https://www.themediatrust.com?scsh=124336483133,3UE446fi14Do,2,Expired,"Mclean, Virginia",USA,,
TMT-20241127-VIE,d=7&s=165&ci=&cri=555_165_724500253622&at=0&t=1,4273b345007177f76e857e6cf74a1f14,d=7&s=165&ci=&cri=555_165_724500253622&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 09:07 +0000",124336452754,https://www.themediatrust.com?scsh=124336452754,3UE43DzL1C7C,1,Expired,"Mclean, Virginia",USA,,
TMT-20240924-VWG,d=7&s=165&ci=&cri=555_165_716312034680&at=0&t=1,81b83a930261696197d5e042c3e823da,d=7&s=165&ci=&cri=555_165_716312034680&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 08:50 +0000",124336117230,https://www.themediatrust.com?scsh=124336117230,3UE3Ge7i16xS,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_603065303&at=0&t=1,67059ebc0556a5f32773bf317328f3c9,d=7&s=16&ci=&cri=556_16_603065303&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 08:14 +0000",124335390335,https://www.themediatrust.com?scsh=124335390335,3UE35QiQ2WSB,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_583573397&at=0&t=1,34a97e57dccf2c7704b3a19d71cc8a4b,d=7&s=16&ci=&cri=556_16_583573397&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 08:14 +0000",124335390056,https://www.themediatrust.com?scsh=124335390056,3UE35LnQ1gGZ,1,Expired,"Mclean, Virginia",USA,,
TMT-20240430-CTU,d=7&s=176&ci=&cri=561_176_CR51341632&at=0&t=1,3e60032ab96bb274cf7555a13315bd66,d=7&s=176&ci=&cri=561_176_CR51341632&at=0&t=1,Tag,Scam/Fraud,"2024-12-18 07:31 +0000",124334512531,https://www.themediatrust.com?scsh=124334512531,3UE2AYsP1vPv,1,Expired,"Mclean, Virginia",USA,,
TMT-20240429-OMT,d=7&s=176&ci=&cri=561_176_CR51774465&at=0&t=1,7c498dcdfd846f0f40edd509e7163c0a,d=7&s=176&ci=&cri=561_176_CR51774465&at=0&t=1,Tag,Scam/Fraud,"2024-12-18 07:21 +0000",124334339387,https://www.themediatrust.com?scsh=124334339387,3UE27kW92HHB,2,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_537680807&at=0&t=1,f47b60e8c6e6f1e92da80ef806b4e95d,d=7&s=16&ci=&cri=556_16_537680807&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 07:05 +0000",124334014776,https://www.themediatrust.com?scsh=124334014776,3UE22ipX2e4A,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=44&ci=&cri=497_44_FQEHHZL7TFCDPKMCJPJBRE_320x50_1&at=0&t=1,c2996aac061ff0a2ce584703d941b8f5,d=7&s=44&ci=&cri=497_44_FQEHHZL7TFCDPKMCJPJBRE_320x50_1&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 06:25 +0000",124333233380,https://www.themediatrust.com?scsh=124333233380,3UE18nDR16Tk,1,Expired,"Mclean, Virginia",USA,,
TMT-20240503-MWB,d=7&s=308&ci=&cri=630_308_121561_4_21&at=0&t=1,4bfa8ac9cb63becec903e1336b7cbead,d=7&s=308&ci=&cri=630_308_121561_4_21&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 05:51 +0000",124332583263,https://www.themediatrust.com?scsh=124332583263,3UDzGo621rEW,2,Expired,"Mclean, Virginia",USA,,
TMT-20241127-VIE,d=7&s=165&ci=&cri=555_165_1450059077176&at=0&t=1,9fb85c4cef75d398b83a4bf793813c73,d=7&s=165&ci=&cri=555_165_1450059077176&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 04:35 +0000",124331151336,https://www.themediatrust.com?scsh=124331151336,3UDyC21X23e7,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=165&ci=&cri=555_165_725746844115&at=0&t=1,1818079df7f393e248eae37f123bcaf0,d=7&s=165&ci=&cri=555_165_725746844115&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 04:35 +0000",124331114511,https://www.themediatrust.com?scsh=124331114511,3UDyC4ht2ZRN,1,Expired,"Mclean, Virginia",USA,,
TMT-20240924-VWG,d=7&s=165&ci=&cri=555_165_716198654574&at=0&t=1,36ce70602577245deb85f00f53bc773b,d=7&s=165&ci=&cri=555_165_716198654574&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 04:09 +0000",124330649537,https://www.themediatrust.com?scsh=124330649537,3UDy437g1noK,1,Expired,"Mclean, Virginia",USA,,
TMT-20240429-OMT,d=7&s=176&ci=&cri=561_176_CR51661971&at=0&t=1,c320c1d18313c678927e298a5352e261,d=7&s=176&ci=&cri=561_176_CR51661971&at=0&t=1,Tag,Scam/Fraud,"2024-12-18 03:04 +0000",124329355843,https://www.themediatrust.com?scsh=124329355843,3UDx2Gnz1cDk,2,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_587823369&at=0&t=1,f05aeee828c6373114e37dfec3e171b2,d=7&s=16&ci=&cri=556_16_587823369&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 02:57 +0000",124329234678,https://www.themediatrust.com?scsh=124329234678,3UDwJoJH1CDr,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=165&ci=&cri=555_165_719429240293&at=0&t=1,3f65dd30459d15fd9dffaf6e95122858,d=7&s=165&ci=&cri=555_165_719429240293&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 02:47 +0000",124329021754,https://www.themediatrust.com?scsh=124329021754,3UDwFUsZ1XB8,1,Expired,"Mclean, Virginia",USA,,
